geo_key,zip_code,latitude,longitude,city,state
9721,39402,-16.740242,-43.847958,montes claros,MG
9722,39403,-16.752797,-43.871646,montes claros,MG
9723,39404,-16.702107,-43.832008,montes claros,MG
9724,39405,-16.713838,-43.850498,montes claros,MG
9725,39406,-16.722156,-43.832883,montes claros,MG
9726,39407,-16.735539,-43.859475,montes claros,MG
9727,39408,-16.727736,-43.885311,montes claros,MG
9728,39414,-19.932284,-44.543575,nova esperanca,MG
9729,39416,-16.45149,-43.82176,vila nova de minas,MG
9730,39417,-17.285461,-43.950264,engenheiro navarro,MG
9731,39425,-16.080358,-44.08046,patis,MG
9732,39430,-15.934979,-44.001749,sao joao da ponte,MG
9733,39437,-15.900641,-44.300625,lontra,MG
9734,39440,-15.807714,-43.309377,janauba,MG
9735,39442,-15.801399,-43.310325,janaúba,MG
9736,39445,-15.847165,-43.334974,janauba,MG
9737,39447,-15.821083,-43.300051,janaúba,MG
9738,39450,-15.703377,-44.021246,varzelandia,MG
9739,39455,-15.657789,-44.157044,ibiracatu,MG
9740,39458,-15.590666,-43.610554,verdelandia,MG
9741,39460,-14.752912,-43.940599,manga,MG
9742,39465,-14.749085,-44.410437,miravania,MG
9743,39467,-14.301322,-44.168661,juvenilia,MG
9744,39470,-15.097198,-44.099828,itacarambi,MG
9745,39472,-16.557082,-43.748553,capitao eneas,MG
9746,39473,-16.041442,-43.554171,cacarema,MG
9747,39475,-14.881929,-44.086799,sao joao das missoes,MG
9748,39478,-14.854583,-43.919837,matias cardoso,MG
9749,39480,-15.483004,-44.375238,januaria,MG
9750,39489,-15.296763,-44.412741,conego marinho,MG
9751,39490,-15.323134,-44.757891,bonito de minas,MG
9752,39492,-15.605549,-44.383627,pedras de maria da cruz,MG
9753,39495,-14.417582,-44.381895,montalvania,MG
9754,39497,-14.519816,-44.394846,sao sebastiao dos pocoes,MG
9755,39500,-15.152354,-42.870946,monte azul,MG
9756,39505,-15.0829,-43.119231,gameleiras,MG
9757,39508,-15.342218,-43.672214,jaiba,MG
9758,39510,-14.924175,-42.812878,espinosa,MG
9759,39516,-15.047681,-42.951877,mamonas,MG
9760,39517,-15.531583,-43.068185,pai pedro,MG
9761,39518,-15.809555,-42.871384,serranopolis de minas,MG
9762,39520,-15.74274,-43.028057,porteirinha,MG
9763,39523,-15.654885,-43.065408,tocandira,MG
9764,39525,-15.803142,-43.301099,nova porteirinha,MG
9765,39526,-15.364647,-42.982164,catuti,MG
9766,39527,-15.392729,-42.86047,mato verde,MG
9767,39529,-16.003197,-43.046391,riacho dos machados,MG
9768,39530,-15.618008,-42.542192,rio pardo de minas,MG
9769,39535,-15.396562,-42.309527,vargem grande do rio pardo,MG
9770,39536,-15.50716,-42.213583,indaiabira,MG
9771,39538,-16.292094,-43.156629,santo antonio do retiro,MG
9772,39540,-15.315192,-42.019104,sao joao do paraiso,MG
9773,39547,-15.171333,-42.500331,montezuma,MG
9774,39550,-15.81197,-42.226965,taiobeiras,MG
9775,39553,-15.331451,-41.734771,ninheira,MG
9776,39555,-15.620776,-41.746141,berizal,MG
9777,39558,-16.116234,-42.530425,fruta de leite,MG
9778,39560,-16.163513,-42.292924,salinas,MG
9779,39563,-16.091314,-41.75016,santa cruz de salinas,MG
9780,39565,-16.405287,-42.262064,rubelita,MG
9781,39568,-16.012376,-42.415553,novorizonte,MG
9782,39569,-15.919997,-41.809305,curral de dentro,MG
9783,39570,-16.513734,-42.859035,grao mogol,MG
9784,39573,-16.345532,-42.532476,padre carvalho,MG
9785,39575,-16.544987,-42.51626,josenopolis,MG
9786,39580,-16.494801,-43.407835,francisco sa,MG
9787,39585,-16.240051,-43.274955,catuni,MG
9788,39590,-16.845872,-43.588045,juramento,MG
9789,39592,-16.850554,-43.697264,glaucilandia,MG
9790,39594,-17.058051,-43.317236,itacambira,MG
9791,39596,-16.864347,-43.003591,botumirim,MG
9792,39597,-0.933179,-48.279885,adao colares,MG
9793,39598,-16.719068,-42.865027,cristalia,MG
9794,39600,-16.887454,-42.094797,aracuai,MG
9795,39602,-17.007993,-42.073931,aracuai,MG
9796,39610,-16.607071,-41.771165,itinga,MG
9797,39615,-16.757788,-41.497051,ponto dos volantes,MG
9798,39620,-16.227401,-41.478366,medina,MG
9799,39623,-19.893237,-43.986305,tuparece,MG
9800,39625,-16.560232,-41.50316,itaobim,MG
9801,39628,-16.296861,-41.794491,comercinho,MG
9802,39629,-16.19208,-41.726168,agua branca de minas,MG
9803,39630,-16.802618,-42.338665,virgem da lapa,MG
9804,39635,-16.613377,-42.182403,coronel murta,MG
9805,39640,-16.918031,-42.481529,berilo,MG
9806,39642,-16.901815,-42.610451,jose goncalves de minas,MG
9807,39644,-17.007206,-42.350118,francisco badaro,MG
9808,39645,-17.086066,-42.255281,jenipapo de minas,MG
9809,39648,-17.092067,-42.541831,chapada do norte,MG
9810,39650,-17.222956,-42.586772,minas novas,MG
9811,39655,-17.086755,-42.705313,leme do prado,MG
9812,39660,-17.304258,-42.725137,turmalina,MG
9813,39662,-17.2575,-43.04361,cacaratiba,MG
9814,39663,-17.407134,-42.729921,veredinha,MG
9815,39664,-21.770599,-43.35523,mendonca,MG
9816,39665,-17.535874,-43.01646,carbonita,MG
9817,39670,-17.860675,-42.862233,itamarandiba,MG
9818,39678,-17.868016,-42.556109,aricanduva,MG
9819,39680,-17.695889,-42.517352,capelinha,MG
9820,39685,-17.729129,-42.270197,angelandia,MG
9821,39688,-17.601562,-42.149046,setubinha,MG
9822,39690,-17.84771,-42.081195,malacacheta,MG
9823,39695,-17.959788,-42.008004,franciscopolis,MG
9824,39700,-18.545757,-42.560886,pecanha,MG
9825,39703,-18.530421,-42.623265,cantagalo,MG
9826,39704,-19.648883,-42.814201,sao geraldo do baguari,MG
9827,39705,-18.545122,-42.765631,sao joao evangelista,MG
9828,39706,-18.623383,-46.508874,nelson de sena,MG
9829,39707,-18.277177,-42.6719,sao jose do jacuri,MG
9830,39708,-18.167596,-42.766302,frei lagonegro,MG
9831,39710,-18.620044,-42.282697,coroaci,MG
9832,39711,-19.931409,-41.69191,conceição de tronqueiras,MG
9833,39715,-18.474473,-42.309369,virgolandia,MG
9834,39716,-18.474657,-42.308155,virgolandia,MG
9835,39718,-18.456345,-42.248609,nacip raydan,MG
9836,39720,-18.82506,-42.480719,gonzaga,MG
9837,39723,-19.161634,-42.504299,sao geraldo da piedade,MG
9838,39725,-18.827906,-42.439344,santa efigenia de minas,MG
9839,39728,-18.781958,-42.366981,sardoa,MG
9840,39730,-18.8105,-42.700266,virginopolis,MG
9841,39735,-18.801562,-42.612663,divinolandia de minas,MG
9842,39740,-18.775579,-42.931885,guanhaes,MG
9843,39741,-18.678746,-42.775728,correntinho,MG
9844,39742,-18.84701,-42.77594,sapucaia de guanhaes,MG
9845,39745,-18.906532,-43.081237,senhora do porto,MG
9846,39750,-18.668031,-43.082013,sabinopolis,MG
9847,39755,-18.472809,-43.059431,materlandia,MG
9848,39765,-18.434416,-42.868355,paulistas,MG
9849,39770,-18.231706,-42.83987,coluna,MG
9850,39775,-18.232682,-42.490955,jose raydan,MG
9851,39780,-18.191786,-42.410285,santa maria do suacui,MG
9852,39784,-18.356324,-42.596344,sao pedro do suacui,MG
9853,39785,-18.318298,-42.141501,sao jose da safira,MG
9854,39790,-17.976536,-42.392806,agua boa,MG
9855,39795,-18.088807,-42.569795,sao sebastiao do maranhao,MG
9856,39800,-17.854293,-41.508365,teofilo otoni,MG
9857,39801,-17.857908,-41.495395,teofilo otoni,MG
9858,39802,-17.871466,-41.499158,teofilo otoni,MG
9859,39803,-17.877899,-41.507952,teofilo otoni,MG
9860,39804,-17.856875,-41.519048,teofilo otoni,MG
9861,39807,-21.781733,-43.341563,topazio,MG
9862,39809,-18.905198,-42.747018,mucuri,MG
9863,39810,-17.187384,-41.697341,carai,MG
9864,39812,-9.290888,-44.954423,ponto do marambaia,MG
9865,39813,-17.158211,-41.565015,marambainha,MG
9866,39814,-17.429925,-41.000126,pavao,MG
9867,39815,-17.400414,-41.66909,itaipe,MG
9868,39816,-17.05931,-41.69837,catuji,MG
9869,39817,-17.413618,-41.219497,novo oriente de minas,MG
9870,39818,-17.074511,-41.48757,padre paraiso,MG
9871,39820,-17.46103,-41.883554,novo cruzeiro,MG
9872,39823,-17.275829,-42.014992,queixada,MG
9873,39825,-17.630622,-41.744275,ladainha,MG
9874,39826,-17.67972,-41.87639,concordia de mucuri,MG
9875,39827,-17.80501,-41.787553,pote,MG
9876,39830,-18.038445,-41.683273,itambacuri,MG
9877,39835,-18.240003,-41.728055,campanario,MG
9878,39837,-18.477381,-41.785466,jampruca,MG
9879,39840,-18.072821,-41.488878,frei gaspar,MG
9880,39848,-18.480398,-41.387683,sao jose do divino,MG
9881,39850,-18.057551,-41.135231,ataleia,MG
9882,39855,-18.069572,-41.273284,ouro verde de minas,MG
9883,39860,-17.843864,-40.349299,nanuque,MG
9884,39862,-18.407157,-41.145491,vila pereira,MG
9885,39864,-17.648783,-40.889212,carlos chagas,MG
9886,39865,-17.699381,-40.765843,presidente pena,MG
9887,39866,-17.91,-41.01361,epaminondas otoni,MG
9888,39868,-17.784386,-40.244573,serra dos aimores,MG
9889,39870,-16.890803,-40.913584,fronteira dos vales,MG
9890,39873,-17.077073,-40.718357,machacalis,MG
9891,39874,-16.937793,-40.684332,santa helena de minas,MG
9892,39875,-17.02741,-40.555761,bertopolis,MG
9893,39878,-17.261076,-40.585453,umburatiba,MG
9894,39880,-17.082139,-40.939365,aguas formosas,MG
9895,39885,-17.254759,-40.982501,crisolita,MG
9896,39888,-19.76161,-43.849922,nova santa luzia,MG
9897,39890,-16.66856,-41.026071,joaima,MG
9898,39893,-16.862245,-41.255475,monte formoso,MG
9899,39895,-16.641018,-40.760327,felisburgo,MG
9900,39900,-16.176775,-40.693788,almenara,MG
9901,39912,-15.721755,-41.003077,divisopolis,MG
9902,39915,-15.690736,-40.73827,mata verde,MG
9903,39917,-15.885971,-40.562243,bandeira,MG
9904,39920,-15.895845,-40.18654,jordania,MG
9905,39923,-22.675086,-46.117527,estrela de jordania,MG
9906,39925,-16.001989,-39.951152,salto da divisa,MG
9907,39928,-16.250937,-40.1495,santa maria do salto,MG
9908,39930,-16.157243,-40.294448,jacinto,MG
9909,39931,-16.145358,-40.296888,avaí do jacinto,MG
9910,39935,-16.534706,-40.184362,santo antonio do jacinto,MG
9911,39940,-16.656163,-40.566441,rio do prado,MG
9912,39945,-16.745105,-40.413846,palmopolis,MG
9913,39948,-16.84128,-40.31872,dois de abril,MG
9914,39950,-16.383992,-40.535584,rubim,MG
9915,39955,-16.519932,-40.444475,itapiru,MG
9916,39960,-16.440102,-41.009026,jequitinhonha,MG
9917,39970,-15.995262,-41.27334,pedra azul,MG
9918,39980,-15.959864,-41.484424,cachoeira de pajeu,MG
9919,39990,-15.657728,-41.480473,aguas vermelhas,MG
9920,39995,-15.724004,-41.342155,divisa alegre,MG
9921,39999,-15.526818,-41.494232,aguas vermelhas,MG
9922,40010,-12.970241,-38.512409,salvador,BA
9923,40015,-12.969829,-38.507232,salvador,BA
9924,40020,-12.975484,-38.512341,salvador,BA
9925,40024,-12.977665,-38.514562,salvador,BA
9926,40025,-12.97177,-38.506628,salvador,BA
9927,40040,-12.978409,-38.509367,salvador,BA
9928,40045,-12.972627,-38.50525,salvador,BA
9929,40050,-12.97829,-38.504541,salvador,BA
9930,40055,-12.971245,-38.501123,salvador,BA
9931,40060,-12.982509,-38.517011,salvador,BA
9932,40070,-12.985247,-38.513916,salvador,BA
9933,40080,-12.988622,-38.521323,salvador,BA
9934,40081,-12.995476,-38.527555,salvador,BA
9935,40100,-12.990956,-38.514338,salvador,BA
9936,40105,-12.993223,-38.508915,salvador,BA
9937,40110,-12.993059,-38.521188,salvador,BA
9938,40130,-13.001833,-38.529004,salvador,BA
9939,40140,-13.005016,-38.522591,salvador,BA
9940,40150,-12.99721,-38.520349,salvador,BA
9941,40155,-13.004201,-38.51828,salvador,BA
9942,40157,-13.003068,-38.519831,salvador,BA
9943,40170,-13.008092,-38.510335,salvador,BA
9944,40210,-13.001173,-38.509456,salvador,BA
9945,40213,-12.996332,-38.510083,salvador,BA
9946,40215,-12.980942,-38.459202,salvador,BA
9947,40220,-12.997332,-38.491793,salvador,BA
9948,40221,-13.001461,-38.49582,salvador,BA
9949,40223,-13.002005,-38.498784,salvador,BA
9950,40226,-13.001886,-38.514152,salvador,BA
9951,40230,-12.996466,-38.503242,salvador,BA
9952,40231,-12.995534,-38.504096,salvador,BA
9953,40240,-12.988498,-38.499876,salvador,BA
9954,40241,-12.980365,-38.49698,salvador,BA
9955,40243,-12.97728,-38.49673,salvador,BA
9956,40245,-12.986254,-38.504293,salvador,BA
9957,40250,-12.9792,-38.490468,salvador,BA
9958,40251,-12.976585,-38.490656,salvador,BA
9959,40252,-12.98152,-38.491515,salvador,BA
9960,40253,-12.98193,-38.487163,salvador,BA
9961,40254,-12.980688,-38.489188,salvador,BA
9962,40255,-12.974012,-38.496331,salvador,BA
9963,40260,-12.9741,-38.491514,salvador,BA
9964,40265,-12.974696,-38.481205,salvador,BA
9965,40270,-12.971188,-38.488707,salvador,BA
9966,40275,-12.978486,-38.46575,salvador,BA
9967,40276,-12.982932,-38.479418,salvador,BA
9968,40279,-12.985954,-38.472101,salvador,BA
9969,40280,-12.982696,-38.472346,salvador,BA
9970,40283,-12.985967,-38.491355,salvador,BA
9971,40285,-12.989205,-38.487239,salvador,BA
9972,40286,-12.990349,-38.485852,salvador,BA
9973,40290,-12.992508,-38.493133,salvador,BA
9974,40295,-13.000346,-38.487326,salvador,BA
9975,40296,-12.994307,-38.48092,salvador,BA
9976,40300,-12.964183,-38.495485,salvador,BA
9977,40301,-12.965413,-38.501636,salvador,BA
9978,40302,-12.965757,-38.495736,salvador,BA
9979,40310,-12.959209,-38.481317,salvador,BA
9980,40313,-12.964178,-38.48634,salvador,BA
9981,40314,-12.958966,-38.486728,salvador,BA
9982,40315,-12.965832,-38.481956,salvador,BA
9983,40318,-12.961242,-38.488184,salvador,BA
9984,40320,-12.958471,-38.492656,salvador,BA
9985,40321,-12.957797,-38.491307,salvador,BA
9986,40323,-12.95779,-38.487882,salvador,BA
9987,40325,-12.950547,-38.488887,salvador,BA
9988,40327,-12.946387,-38.492181,salvador,BA
9989,40330,-12.952096,-38.480785,salvador,BA
9990,40335,-12.95028,-38.488113,salvador,BA
9991,40340,-12.951451,-38.483152,salvador,BA
9992,40342,-12.94989,-38.484217,salvador,BA
9993,40349,-12.935313,-38.484761,salvador,BA
9994,40350,-12.946596,-38.476357,salvador,BA
9995,40352,-12.935854,-38.478664,salvador,BA
9996,40353,-12.944094,-38.473929,salvador,BA
9997,40354,-12.945882,-38.478093,salvador,BA
9998,40355,-12.924904,-38.480342,salvador,BA
9999,40357,-12.945454,-38.476165,salvador,BA
10000,40365,-12.954882,-38.484864,salvador,BA
10001,40366,-12.946266,-38.48752,salvador,BA
10002,40367,-12.94556,-38.493111,salvador,BA
10003,40368,-12.947165,-38.491796,salvador,BA
10004,40370,-12.944144,-38.487049,salvador,BA
10005,40375,-12.948607,-38.493203,salvador,BA
10006,40385,-12.927833,-38.477802,salvador,BA
10007,40386,-12.922686,-38.477914,salvador,BA
10008,40387,-12.926727,-38.479502,salvador,BA
10009,40390,-12.936201,-38.476079,salvador,BA
10010,40391,-12.932853,-38.478323,salvador,BA
10011,40393,-12.939225,-38.485887,salvador,BA
10012,40394,-12.916221,-38.482368,salvador,BA
10013,40396,-12.884093,-38.433639,salvador,BA
10014,40410,-12.944717,-38.49642,salvador,BA
10015,40411,-12.946187,-38.500712,salvador,BA
10016,40414,-12.932306,-38.511452,salvador,BA
10017,40415,-12.926305,-38.507154,salvador,BA
10018,40420,-12.916922,-38.497934,salvador,BA
10019,40421,-12.917238,-38.496144,salvador,BA
10020,40425,-12.927717,-38.513286,salvador,BA
10021,40430,-12.932061,-38.497321,salvador,BA
10022,40433,-12.944793,-38.367103,salvador,BA
10023,40435,-12.927057,-38.490521,salvador,BA
10024,40436,-12.937274,-38.467828,salvador,BA
10025,40440,-12.929187,-38.503513,salvador,BA
10026,40444,-12.937522,-38.498135,salvador,BA
10027,40445,-12.940785,-38.502695,salvador,BA
10028,40450,-12.935692,-38.496317,salvador,BA
10029,40451,-12.934015,-38.488641,salvador,BA
10030,40454,-12.932018,-38.493429,salvador,BA
10031,40455,-12.933502,-38.502558,salvador,BA
10032,40460,-12.95849,-38.502867,salvador,BA
10033,40470,-12.918449,-38.484171,salvador,BA
10034,40480,-12.920211,-38.476751,salvador,BA
10035,40483,-12.920865,-38.482062,salvador,BA
10036,40484,-12.909739,-38.474564,salvador,BA
10037,40487,-12.926546,-38.481921,salvador,BA
10038,40490,-12.901266,-38.477907,salvador,BA
10039,40710,-12.903826,-38.484116,salvador,BA
10040,40711,-12.886524,-38.465899,salvador,BA
10041,40713,-12.895238,-38.483351,salvador,BA
10042,40715,-12.891075,-38.470066,salvador,BA
10043,40717,-12.897048,-38.482639,salvador,BA
10044,40718,-12.897525,-38.479896,salvador,BA
10045,40720,-12.889598,-38.45691,salvador,BA
10046,40725,-12.885879,-38.473947,salvador,BA
10047,40726,-12.884421,-38.439283,salvador,BA
10048,40730,-12.892026,-38.459385,salvador,BA
10049,40731,-12.892988,-38.443033,salvador,BA
10050,40735,-12.897578,-38.477845,salvador,BA
10051,40740,-12.862953,-38.472178,salvador,BA
10052,40750,-12.881528,-38.465701,salvador,BA
10053,40760,-12.868306,-38.46273,salvador,BA
10054,40800,-12.885616,-38.468645,salvador,BA
10055,40810,-12.86108,-38.477299,salvador,BA
10056,40820,-12.877193,-38.464618,salvador,BA
10057,40830,-12.965239,-38.475597,salvador,BA
10058,41100,-12.969723,-38.467225,salvador,BA
10059,41110,-12.971337,-38.461419,salvador,BA
10060,41120,-12.97021,-38.462745,salvador,BA
10061,41130,-12.964482,-38.449038,salvador,BA
10062,41150,-12.957536,-38.467516,salvador,BA
10063,41152,-12.954691,-38.450361,salvador,BA
10064,41180,-12.959155,-38.449234,salvador,BA
10065,41181,-12.95448,-38.438869,salvador,BA
10066,41185,-12.948106,-38.455523,salvador,BA
10067,41190,-12.93796,-38.467358,salvador,BA
10068,41192,-12.957454,-38.448413,salvador,BA
10069,41194,-12.960138,-38.442109,salvador,BA
10070,41195,-12.944639,-38.457218,salvador,BA
10071,41197,-12.94826,-38.46157,salvador,BA
10072,41200,-12.947857,-38.461095,salvador,BA
10073,41204,-12.938772,-38.467578,salvador,BA
10074,41205,-12.930243,-38.444942,salvador,BA
10075,41207,-12.942106,-38.450127,salvador,BA
10076,41210,-12.949265,-38.448502,salvador,BA
10077,41211,-12.946925,-38.443239,salvador,BA
10078,41213,-12.937378,-38.446331,salvador,BA
10079,41214,-12.930435,-38.443043,salvador,BA
10080,41215,-12.937553,-38.437307,salvador,BA
10081,41217,-12.938267,-38.448158,salvador,BA
10082,41218,-12.94452,-38.437426,salvador,BA
10083,41219,-12.9301,-38.451732,salvador,BA
10084,41220,-12.958747,-38.477746,salvador,BA
10085,41225,-12.932315,-38.461396,salvador,BA
10086,41227,-12.934213,-38.467622,salvador,BA
10087,41230,-12.918713,-38.449728,salvador,BA
10088,41231,-12.917177,-38.442543,salvador,BA
10089,41233,-12.909241,-38.452884,salvador,BA
10090,41235,-12.921772,-38.444128,salvador,BA
10091,41245,-12.917719,-38.440545,salvador,BA
10092,41247,-12.915465,-38.445928,salvador,BA
10093,41250,-12.93321,-38.428058,salvador,BA
10094,41253,-12.936503,-38.436734,salvador,BA
10095,41260,-12.926911,-38.419109,salvador,BA
10096,41262,-12.9278,-38.407205,salvador,BA
10097,41270,-12.923845,-38.463034,salvador,BA
10098,41275,-12.917325,-38.465573,salvador,BA
10099,41280,-12.911743,-38.463371,salvador,BA
10100,41285,-12.915326,-38.470988,salvador,BA
10101,41290,-12.907443,-38.458518,salvador,BA
10102,41291,-12.936124,-38.460847,salvador,BA
10103,41295,-12.897689,-38.4633,salvador,BA
10104,41297,-12.901798,-38.46722,salvador,BA
10105,41300,-12.863847,-38.43559,salvador,BA
10106,41301,-12.880719,-38.437645,salvador,BA
10107,41305,-12.894757,-38.449926,salvador,BA
10108,41306,-12.932182,-38.483064,salvador,BA
10109,41307,-12.941623,-38.464736,salvador,BA
10110,41308,-12.872508,-38.428096,salvador,BA
10111,41310,-12.894029,-38.43226,salvador,BA
10112,41311,-12.898014,-38.437232,salvador,BA
10113,41315,-12.903464,-38.446528,salvador,BA
10114,41320,-12.903946,-38.43817,salvador,BA
10115,41321,-12.903733,-38.432805,salvador,BA
10116,41322,-12.902685,-38.431207,salvador,BA
10117,41330,-12.900136,-38.422304,salvador,BA
10118,41333,-12.891104,-38.434926,salvador,BA
10119,41334,-12.947797,-38.442959,salvador,BA
10120,41335,-12.894121,-38.421416,salvador,BA
10121,41336,-12.902933,-38.430102,salvador,BA
10122,41337,-12.923588,-38.433592,salvador,BA
10123,41338,-12.899508,-38.414166,salvador,BA
10124,41339,-12.893569,-38.407882,salvador,BA
10125,41340,-12.894229,-38.408487,salvador,BA
10126,41341,-12.886019,-38.412908,salvador,BA
10127,41342,-12.902006,-38.405216,salvador,BA
10128,41343,-12.903777,-38.403165,salvador,BA
10129,41345,-12.909469,-38.400452,salvador,BA
10130,41349,-12.90731,-38.459388,salvador,BA
10131,41350,-12.919543,-38.413148,salvador,BA
10132,41351,-12.904711,-38.40091,salvador,BA
10133,41370,-12.913239,-38.42068,salvador,BA
10134,41385,-12.914446,-38.434153,salvador,BA
10135,41386,-12.916603,-38.433655,salvador,BA
10136,41387,-12.94406,-38.475268,salvador,BA
10137,41388,-12.912214,-38.399932,salvador,BA
10138,41390,-12.912656,-38.440364,salvador,BA
10139,41400,-12.987828,-38.483077,salvador,BA
10140,41402,-12.965139,-38.495938,salvador,BA
10141,41410,-12.975612,-38.434644,salvador,BA
10142,41480,-12.91728,-38.377957,salvador,BA
10143,41483,-12.929709,-38.385689,salvador,BA
10144,41490,-12.910112,-38.399042,salvador,BA
10145,41500,-12.923802,-38.391666,salvador,BA
10146,41502,-12.899595,-38.353933,salvador,BA
10147,41505,-12.87322,-38.402722,salvador,BA
10148,41510,-12.914798,-38.373122,salvador,BA
10149,41515,-12.929539,-38.374179,salvador,BA
10150,41520,-12.913448,-38.334985,salvador,BA
10151,41590,-12.999659,-38.461919,salvador,BA
10152,41600,-12.935462,-38.339315,salvador,BA
10153,41603,-12.925288,-38.318873,salvador,BA
10154,41610,-12.943517,-38.366318,salvador,BA
10155,41611,-12.934514,-38.365524,salvador,BA
10156,41612,-12.946785,-38.375531,salvador,BA
10157,41613,-12.957199,-38.394961,salvador,BA
10158,41615,-12.940542,-38.372438,salvador,BA
10159,41620,-12.944699,-38.359781,salvador,BA
10160,41630,-12.925408,-38.379412,salvador,BA
10161,41635,-12.936748,-38.362752,salvador,BA
10162,41640,-12.941637,-38.367668,salvador,BA
10163,41650,-12.946875,-38.380357,salvador,BA
10164,41651,-12.952609,-38.39017,salvador,BA
10165,41680,-12.94789,-38.40637,salvador,BA
10166,41681,-12.961908,-38.406854,salvador,BA
10167,41701,-12.940371,-38.40279,salvador,BA
10168,41705,-12.975058,-38.428132,salvador,BA
10169,41706,-12.973619,-38.429338,salvador,BA
10170,41710,-12.976101,-38.430938,salvador,BA
10171,41717,-12.876502,-38.335574,lauro de freitas,BA
10172,41720,-12.96953,-38.434944,salvador,BA
10173,41730,-12.937247,-38.376069,salvador,BA
10174,41740,-12.964119,-38.411172,salvador,BA
10175,41741,-12.968479,-38.416035,salvador,BA
10176,41745,-12.936061,-38.411044,salvador,BA
10177,41750,-12.985072,-38.438923,salvador,BA
10178,41760,-12.992413,-38.446084,salvador,BA
10179,41770,-12.983198,-38.447113,salvador,BA
10180,41800,-12.991139,-38.466152,salvador,BA
10181,41810,-12.992558,-38.453997,salvador,BA
10182,41815,-12.993829,-38.466111,salvador,BA
10183,41820,-12.982755,-38.457272,salvador,BA
10184,41825,-12.994075,-38.465307,salvador,BA
10185,41830,-13.001547,-38.461967,salvador,BA
10186,41900,-13.011743,-38.471417,salvador,BA
10187,41905,-13.00178,-38.474804,salvador,BA
10188,41906,-12.997504,-38.468392,salvador,BA
10189,41915,-12.999974,-38.477372,salvador,BA
10190,41920,-13.003805,-38.480212,salvador,BA
10191,41925,-12.998558,-38.47471,salvador,BA
10192,41927,-12.992992,-38.475708,salvador,BA
10193,41940,-13.010015,-38.486617,salvador,BA
10194,41941,-13.012662,-38.479517,salvador,BA
10195,41950,-13.009019,-38.495324,salvador,BA
10196,41970,-13.002054,-38.503596,salvador,BA
10197,41980,-13.010147,-38.495507,salvador,BA
10198,42600,-12.742076,-38.614946,madre de deus,BA
10199,42700,-12.885201,-38.313868,lauro de freitas,BA
10200,42701,-12.885758,-38.311966,lauro de freitas,BA
10201,42702,-12.888605,-38.315341,lauro de freitas,BA
10202,42703,-12.889787,-38.324459,lauro de freitas,BA
10203,42704,-12.899273,-38.316953,lauro de freitas,BA
10204,42705,-12.898584,-38.310758,lauro de freitas,BA
10205,42706,-12.899462,-38.302857,lauro de freitas,BA
10206,42707,-12.891832,-38.298215,lauro de freitas,BA
10207,42708,-12.883613,-38.29863,lauro de freitas,BA
10208,42709,-12.877644,-38.295364,lauro de freitas,BA
10209,42710,-12.874273,-38.28912,lauro de freitas,BA
10210,42711,-12.873112,-38.320272,lauro de freitas,BA
10211,42712,-12.873607,-38.308139,lauro de freitas,BA
10212,42713,-12.866883,-38.303851,lauro de freitas,BA
10213,42714,-12.869465,-38.304152,lauro de freitas,BA
10214,42717,-12.87484,-38.333019,lauro de freitas,BA
10215,42721,-12.888307,-38.33782,lauro de freitas,BA
10216,42722,-12.88634,-38.343392,lauro de freitas,BA
10217,42733,-12.84139,-38.338426,lauro de freitas,BA
10218,42738,-12.893815,-38.338936,lauro de freitas,BA
10219,42739,-12.894927,-38.345125,lauro de freitas,BA
10220,42740,-12.885268,-38.351434,lauro de freitas,BA
10221,42800,-12.70197,-38.324473,camacari,BA
10222,42801,-12.7139,-38.313416,camacari,BA
10223,42802,-12.711808,-38.318909,camacari,BA
10224,42803,-12.712109,-38.318431,camacari,BA
10225,42804,-12.717239,-38.327528,camacari,BA
10226,42805,-12.709986,-38.333474,camacari,BA
10227,42806,-12.70335,-38.333699,camacari,BA
10228,42807,-12.694629,-38.333017,camacari,BA
10229,42808,-12.690906,-38.33143,camacari,BA
10230,42809,-12.694886,-38.322945,camacari,BA
10231,42810,-12.670815,-38.303476,camacari,BA
10232,42820,-12.625403,-38.074461,monte gordo,BA
10233,42827,-12.660831,-38.090912,camacari,BA
10234,42833,-11.869525,-40.219606,barra do jacuipe,BA
10235,42835,-12.724845,-38.21639,arembepe,BA
10236,42840,-12.828448,-38.262242,abrantes,BA
10237,42841,-12.83453,-38.264495,catu de abrantes,BA
10238,42849,-12.764135,-38.322694,camacari,BA
10239,42850,-12.613335,-38.300955,dias d'avila,BA
10240,43700,-12.792232,-38.392304,simoes filho,BA
10241,43805,-12.672034,-38.54468,candeias,BA
10242,43806,-12.838254,-38.732015,candeias,BA
10243,43810,-12.893005,-38.756718,candeias,BA
10244,43813,-12.662003,-38.494208,candeias,BA
10245,43815,-12.667681,-38.537182,candeias,BA
10246,43820,-12.673181,-38.539173,candeias,BA
10247,43825,-12.815626,-38.678277,candeias,BA
10248,43840,-12.72946,-38.525362,passé,BA
10249,43843,-12.713408,-38.45153,candeias,BA
10250,43845,-12.7342,-38.446635,passagem dos teixeiras,BA
10251,43850,-12.494698,-38.835246,sao sebastiao do passe,BA
10252,43900,-12.625843,-38.673304,sao francisco do conde,BA
10253,44001,-12.256095,-38.960464,feira de santana,BA
10254,44002,-12.253809,-38.967662,feira de santana,BA
